id,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime3059DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime6089DaysPastDueNotWorse,NumberOfDependents
25321,0,0.08681885199999999,37,0,0.271418287,8333.0,4,0,1,0,1.0
25322,0,0.072274699,48,0,1306.0,1.0,8,0,1,0,1.0
25323,0,0.479315086,28,0,0.035359801,3223.0,2,0,0,0,0.0
25324,0,0.9999998999999999,21,0,106.0,10400.0,1,0,0,0,0.0
25325,0,0.036316307,62,0,0.026752312,14166.0,8,0,0,0,1.0
25327,1,0.371099105,46,2,3989.0,3300.0,7,0,2,0,0.0
25328,0,0.0,35,0,0.99823384,2830.0,5,0,1,0,0.0
25329,0,0.056093589000000006,75,0,0.100408299,12000.0,9,0,0,0,0.0
25330,0,0.7579390690000001,50,0,3224.0,10000.0,12,0,1,0,0.0
25331,0,0.021540337000000003,39,0,0.366558991,6500.0,6,0,1,0,0.0
25332,0,0.7144703240000001,56,0,0.5362160189999999,5480.0,19,0,2,0,0.0
25333,0,0.940029985,37,0,0.100094727,3166.0,5,0,0,1,0.0
25334,0,0.156354777,33,0,0.34597116899999997,12000.0,10,0,2,0,1.0
25335,0,0.011162962,58,0,0.21947805199999998,10000.0,9,0,1,0,0.0
25336,0,0.083609362,38,0,0.927691822,3166.0,9,0,2,0,1.0
25337,0,0.22933652100000002,44,0,3316.0,10053.0,12,0,2,0,2.0
25338,1,0.269148669,43,1,0.075412519,7332.0,14,0,0,0,0.0
25339,0,0.254711418,51,0,0.14938589,3500.0,4,0,0,0,3.0
2534,0,0.042531087,62,0,0.003961804,9843.0,6,0,0,0,2.0
25341,1,0.742171885,43,2,0.285994764,4583.0,5,0,1,0,1.0
25342,0,0.05609071400000001,71,0,0.022386224,4064.0,6,0,0,0,0.0
25343,0,0.169261534,92,0,35.0,3340.0,3,0,0,0,0.0
25344,0,0.406383263,41,0,0.303396661,3473.0,5,0,0,0,2.0
25345,0,0.9999998999999999,29,0,0.0,1400.0,1,0,0,0,0.0
25348,0,0.46244360700000003,45,2,1.520516559,4800.0,12,0,3,0,0.0
25349,1,0.9999998999999999,34,0,190.0,6680.0,1,0,0,0,0.0
2535,0,0.337388426,39,0,0.333611065,6000.0,6,0,2,0,0.0
25350,0,0.39545130700000003,74,0,0.899775056,4000.0,11,0,3,0,0.0
25351,0,0.614756537,51,0,0.459189475,12312.0,12,0,2,0,3.0
25352,0,0.9999998999999999,57,0,0.373617694,7595.0,5,0,3,0,2.0
25353,0,0.12349213699999999,50,0,0.555341011,14500.0,15,0,4,0,2.0
25354,1,0.9658971959999999,52,2,0.5509311339999999,8000.0,11,0,2,1,0.0
25355,0,0.8894087620000001,43,0,0.929257978,2600.0,9,0,0,0,3.0
25356,0,0.0,78,1,0.0,8383.0,5,0,0,0,0.0
25357,0,0.143181255,55,0,0.378243275,4200.0,12,0,3,0,0.0
25358,0,0.0,38,0,1.495851042,4940.0,13,0,2,0,0.0
25359,0,0.900041649,47,1,0.208908686,2244.0,3,0,0,0,3.0
2536,0,0.331223896,33,0,0.133743274,1300.0,4,0,0,0,0.0
25360,1,0.7249100359999999,49,0,0.285047767,4500.0,8,0,1,0,0.0
25361,1,0.957081043,40,1,0.18539836399999998,3300.0,5,1,0,3,1.0
25362,0,0.013249448,67,0,9.0,10833.0,1,0,0,0,0.0
25363,0,0.181892555,37,0,0.30811348899999996,2008.0,6,0,0,0,2.0
25364,0,0.654238081,47,0,0.547921725,7000.0,14,0,2,0,1.0
25365,0,0.130162792,33,0,0.059451589000000006,4120.0,8,0,0,0,0.0
25366,0,0.268660526,40,0,4428.0,3800.0,11,0,2,0,0.0
25367,0,0.000874945,40,1,0.468153549,4662.0,6,0,1,0,0.0
25368,0,0.18509553399999998,42,0,0.404840359,8800.0,10,0,3,0,0.0
25369,0,0.015136964,43,0,0.307692308,4250.0,15,0,2,0,0.0
2537,0,0.009207934000000001,52,0,2897.0,2000.0,10,0,2,0,0.0
25370,0,1.347578348,30,1,0.007679649,1822.0,1,0,0,0,1.0
25371,0,0.93352403,61,0,0.38011270700000005,5500.0,9,0,1,0,0.0
25372,0,0.276303975,55,0,2009.0,4900.0,3,0,1,0,0.0
25373,0,0.24021958699999998,59,0,2849.0,1529.0,10,0,2,0,3.0
25374,0,0.364740237,47,0,0.39182041,7750.0,12,0,2,0,3.0
25375,0,0.012161833,61,0,0.315587764,14350.0,12,0,4,0,0.0
25376,0,0.086276569,41,0,0.141108711,12500.0,10,0,2,0,3.0
25377,0,0.221289122,47,0,0.368906606,8779.0,4,0,1,0,0.0
25378,0,0.262524849,41,0,0.23672041,8000.0,8,0,2,0,2.0
25379,0,0.763646543,71,1,0.511822139,8500.0,9,0,2,1,2.0
25380,0,0.053697004000000007,74,0,0.426191844,1740.0,6,0,1,0,0.0
25381,0,0.279403745,81,0,0.37248996,1991.0,3,0,1,0,0.0
25382,0,0.427505445,48,0,2036.0,9500.0,9,0,0,0,3.0
25383,1,0.9999998999999999,35,0,0.09836065599999999,2500.0,4,5,0,0,2.0
25384,0,0.98183299,51,4,0.7352185090000001,3500.0,9,0,0,0,1.0
25385,0,0.379155211,31,0,0.012140689,11201.0,2,0,0,0,2.0
25387,0,0.099797309,69,0,553.0,8485.0,14,0,1,0,1.0
25388,0,0.141341624,51,0,0.124079629,11000.0,5,0,1,0,0.0
25389,0,0.211954563,60,0,0.332284456,14300.0,20,0,2,0,2.0
2539,0,0.0,77,0,0.00024009599999999997,8329.0,5,0,0,0,0.0
25390,0,0.578057413,30,1,532.0,5667.0,4,0,0,0,0.0
25391,0,0.9999998999999999,67,0,0.26691976300000003,13696.0,7,0,2,0,2.0
25392,0,0.47485625299999995,60,0,0.34576542299999996,10000.0,9,0,1,0,0.0
25394,0,0.7513664840000001,27,0,0.065655724,6000.0,3,0,0,0,0.0
25395,0,0.259175057,41,0,0.190972718,7000.0,7,0,0,0,0.0
25396,0,0.9999998999999999,43,0,0.263909068,11700.0,10,0,2,0,2.0
25397,0,0.056794320999999995,47,0,0.253638485,9000.0,4,0,1,0,0.0
25398,0,0.8766780829999999,51,0,0.250869216,11216.0,5,0,0,0,1.0
25399,0,0.001827273,40,0,2.0498753119999997,400.0,11,0,1,0,1.0
254,0,0.75264947,33,1,0.058322869000000006,7166.0,6,0,0,0,0.0
2540,0,0.099153905,63,1,42.0,3759.0,2,0,0,0,1.0
25400,0,0.05473883,52,0,0.17834303399999998,13916.0,10,0,1,0,3.0
25401,0,0.166499814,38,0,2474.0,13590.0,11,0,2,0,0.0
25402,0,0.026856183999999998,52,0,0.135224839,9339.0,5,0,1,0,3.0
25403,0,0.860886899,55,0,3374.0,13000.0,11,0,2,0,1.0
25404,0,0.033848308,45,0,0.451854815,10000.0,5,0,2,0,0.0
25405,0,0.031442698,55,0,444.0,7902.0,3,0,1,0,0.0
25406,0,0.682907075,58,1,0.6227291079999999,4953.0,13,0,2,0,1.0
25408,0,0.024023414,92,0,0.004878049000000001,3484.0,6,0,0,0,0.0
25409,0,0.103440613,35,0,1943.0,5600.0,5,0,1,0,0.0
2541,0,0.016019485,73,0,23.0,2690.0,2,0,0,0,1.0
25411,0,0.9999998999999999,60,0,99.0,5115.0,2,2,0,0,0.0
25412,0,0.877137429,57,0,0.516431462,10132.0,4,0,2,0,1.0
25413,0,0.0,51,0,0.065733567,4000.0,4,0,0,0,1.0
25414,0,0.0,81,0,0.0,5800.0,6,0,0,0,0.0
25416,0,0.70259481,22,0,0.022346368999999998,894.0,3,0,0,0,0.0
25417,0,0.0,82,0,0.0,3598.0,4,0,0,0,0.0
25418,0,0.021786307,75,0,0.515806988,600.0,8,0,0,0,0.0
25419,0,0.10936374300000001,35,0,1588.0,0.0,7,0,1,0,2.0
2542,0,0.0,42,0,11.92105263,151.0,12,0,2,0,3.0
25420,1,0.252955252,59,0,0.23876816399999998,7500.0,12,0,2,1,0.0
25421,0,0.7363502209999999,54,4,0.23620712100000002,7666.0,13,0,1,1,1.0
25422,0,0.005135062,66,0,0.001426534,6308.0,7,0,0,0,0.0
25423,0,0.315438628,53,1,0.190499802,10083.0,5,0,1,0,0.0
25424,0,0.038060542999999995,54,0,0.297057983,3500.0,18,0,1,0,0.0
25425,0,0.004219461,37,0,0.126584211,6548.0,8,0,0,0,4.0
25426,0,0.249388031,40,0,0.430191571,6524.0,13,0,2,0,0.0
25427,0,0.303203457,31,0,965.0,6283.0,8,0,0,0,0.0
25428,0,0.037584966000000004,52,0,1399.0,3400.0,4,0,1,0,0.0
25429,0,0.08344251400000001,58,0,0.336864185,9534.0,17,0,3,0,1.0
2543,0,0.01099945,63,0,0.006928406,865.0,5,0,0,0,0.0
25430,0,0.9999998999999999,30,1,0.23266563899999998,1946.0,2,0,0,0,0.0
25431,1,0.589785164,67,0,0.647568288,1500.0,9,1,1,0,0.0
25432,0,0.433910381,27,0,1.210457516,764.0,5,0,0,0,0.0
25434,0,0.043156257,79,0,1.292923517,6994.0,14,0,2,0,0.0
25435,0,0.9999998999999999,39,3,1.535027898,1612.0,1,0,1,1,3.0
25436,0,0.01789293,57,0,0.222105263,4749.0,11,0,1,0,3.0
25437,0,0.001616362,61,0,0.18592093899999998,15000.0,6,0,2,0,0.0
25438,0,0.034323551,42,0,45.0,7649.0,5,0,0,0,0.0
25439,0,0.73042065,61,0,0.26679226100000003,13800.0,12,0,2,0,0.0
2544,0,0.478925816,50,0,0.380642618,5072.0,7,0,1,0,2.0
25440,0,0.653334167,45,1,0.460019114,9416.0,17,0,2,0,2.0
25442,0,0.18383267399999997,57,0,0.21900736899999998,9227.0,18,0,1,0,0.0
25443,0,0.001886721,36,0,0.16829533100000002,2762.0,6,0,0,0,1.0
25445,0,0.309530522,46,0,0.36620119700000003,7017.0,8,0,1,0,2.0
25446,0,0.320142494,48,0,3.217364147,1600.0,16,0,1,0,2.0
25447,0,0.005171024000000001,73,0,0.52766869,2800.0,8,0,1,0,1.0
25448,0,0.141341194,46,0,0.706715547,6000.0,15,0,3,0,1.0
25449,0,0.8638136190000001,31,0,1036.0,6755.0,10,0,0,0,0.0
2545,0,0.436672236,54,0,0.374108612,14583.0,6,0,2,0,0.0
25450,0,0.267700027,55,0,0.43194784,3680.0,15,0,1,0,0.0
25451,0,0.020554193999999998,78,0,0.008664741,4500.0,10,0,0,0,0.0
25452,0,0.890120565,43,0,0.225606854,2100.0,3,0,0,0,1.0
25453,0,0.063482843,87,0,0.334851936,5706.0,4,0,1,0,1.0
25454,0,1.127908151,50,1,0.39751138799999997,9000.0,9,0,2,0,3.0
25455,0,0.144123106,63,0,0.209302326,3783.0,9,0,1,0,0.0
25456,0,0.673252799,47,0,0.258744553,8490.0,9,0,1,0,4.0
25457,0,0.21299639,59,0,2487.0,6250.0,5,0,2,0,0.0
25458,0,0.00612671,51,0,0.171221788,10500.0,15,0,0,0,0.0
2546,0,0.095965505,52,3,0.189097104,13500.0,11,0,2,0,1.0
25460,0,0.017886808,74,0,1.534204458,1300.0,13,0,2,0,0.0
25461,1,0.686108292,31,0,0.420351033,4500.0,7,0,2,0,0.0
25462,0,0.883240872,66,0,0.198779796,7047.0,5,0,0,0,0.0
25463,0,0.780555447,56,0,0.590520474,6666.0,18,0,1,0,0.0
25464,0,0.013117574,59,0,2000.0,9416.0,12,0,2,0,0.0
25465,0,0.33935139299999995,61,0,0.474671981,6020.0,13,0,1,0,1.0
25466,1,0.756035687,55,0,0.706085895,9825.0,19,0,3,0,0.0
25467,0,0.239976002,43,0,0.139918577,4666.0,7,0,0,0,2.0
25468,0,0.007332844,42,0,2349.0,5000.0,11,0,2,0,0.0
25469,0,0.999954008,45,1,4768.0,9511.0,5,0,2,0,0.0
2547,0,0.259772812,68,0,0.391440175,3200.0,7,0,1,0,0.0
25470,0,0.050681542999999996,80,0,28.0,5600.0,7,0,0,0,0.0
25471,0,0.003315615,51,0,0.000226912,4406.0,2,0,0,0,0.0
25472,0,0.19410319399999998,45,0,446.5,1.0,5,0,1,0,3.0
25473,0,0.462586404,33,0,0.32961048600000004,10833.0,10,0,2,0,1.0
25474,0,0.9346130770000001,64,1,1193.0,250.0,8,0,1,1,0.0
25476,0,0.020875751,74,0,0.024277043999999998,2800.0,9,0,1,0,0.0
25477,0,0.009466414,46,0,0.00089991,10000.0,2,0,0,0,1.0
25478,0,0.7798780909999999,51,0,0.16628337199999998,10000.0,9,0,0,0,1.0
25479,0,0.721329129,38,0,0.828585707,2000.0,6,0,1,0,0.0
2548,0,0.16346264900000002,30,0,0.235238988,3200.0,12,0,0,0,0.0
25480,0,0.040424104,79,0,0.44826028,4425.0,11,0,2,0,0.0
25481,0,0.161528901,55,0,0.318479938,5183.0,18,0,1,0,2.0
25482,0,0.038417009,36,0,0.087304232,3000.0,3,0,0,0,1.0
25483,0,0.16531758900000001,46,0,0.289275442,7300.0,5,0,1,0,1.0
25484,0,0.0,50,0,0.0,6100.0,13,0,0,0,0.0
25485,0,0.64811173,45,0,0.28862022600000004,10421.0,10,0,2,0,0.0
25486,0,0.509777801,65,0,0.284874224,3060.0,5,0,0,0,0.0
25487,0,0.051120052,62,0,2773.0,0.0,18,0,4,0,3.0
25488,0,0.9999998999999999,39,1,389.0,6000.0,1,0,0,0,0.0
25489,0,0.16952699899999998,79,0,1043.0,5300.0,10,0,2,0,0.0
2549,0,0.48781463399999997,65,0,0.494951167,6040.0,14,0,1,0,0.0
25490,0,0.9999998999999999,48,0,3101.0,3750.0,8,1,2,0,0.0
25491,0,0.138538899,48,0,0.141693136,7240.0,9,0,0,0,4.0
25492,0,0.529188155,61,0,0.331800942,8700.0,9,0,3,0,0.0
25493,1,0.9266887909999999,46,0,0.600690165,4056.0,9,0,1,0,2.0
25494,0,0.9999998999999999,41,0,0.277817455,7000.0,7,0,2,0,0.0
25495,0,0.013999785,67,0,0.245740341,12500.0,11,0,1,0,2.0
25496,1,1.146596859,22,0,0.099785408,1863.0,6,1,0,0,0.0
25497,0,0.0,53,0,0.5724882729999999,9166.0,8,0,1,0,0.0
25498,1,1.381546135,46,2,0.119017571,10300.0,7,1,1,0,2.0
25499,0,0.0,88,0,0.0,4995.0,3,0,0,0,1.0
25500,1,0.044146459000000006,43,0,0.792348955,7083.0,9,0,3,0,0.0
25501,0,0.008337584,60,0,1182.0,3666.0,12,0,1,0,0.0
25502,0,0.0,52,1,1493.0,3272.0,8,0,2,0,1.0
25503,0,0.389707353,51,0,0.36264603700000003,6333.0,9,0,2,0,0.0
25504,0,0.076802014,61,0,94.0,9166.0,5,0,0,0,0.0
25505,0,0.07687429900000001,74,0,0.709141274,1443.0,10,0,1,0,0.0
25506,0,0.008469513,49,0,0.549855491,6919.0,12,0,2,0,2.0
25507,0,0.038377351000000004,63,0,51.0,1.0,5,0,0,0,0.0
25508,0,0.02930119,49,0,0.289296856,8333.0,15,0,1,0,0.0
25509,1,0.51911978,52,0,0.660935626,2500.0,11,0,1,0,0.0
2551,0,0.982225514,52,0,0.804941482,3075.0,8,0,2,0,1.0
25510,0,0.096046891,59,0,2077.0,4500.0,13,0,1,0,1.0
25511,0,0.017354036,62,0,0.803194044,8327.0,10,0,5,0,2.0
25512,0,0.72207745,58,0,0.47886415,3098.0,6,0,0,0,0.0
25513,0,0.12785447,44,0,0.081621523,5500.0,3,0,0,0,2.0
25514,0,0.6852269390000001,56,1,0.56635139,3488.0,8,1,1,1,0.0
25515,0,0.010679786,54,0,0.102272727,2111.0,8,0,0,0,0.0
25516,0,0.059157634,48,0,0.547671268,7750.0,7,0,2,0,4.0
25517,0,0.004827463,48,1,0.180159635,4384.0,6,0,1,0,0.0
25518,0,0.069557218,54,0,0.180945524,12500.0,6,0,1,0,3.0
25519,1,0.9999998999999999,40,0,0.153846154,3600.0,2,0,0,0,4.0
2552,1,0.9720372840000001,53,2,0.178454842,3675.0,9,1,0,1,0.0
25520,0,0.323496055,61,0,0.180666667,11999.0,10,0,1,0,1.0
25521,0,0.167531461,63,1,0.374925551,6715.0,9,0,1,0,0.0
25522,0,0.027080657999999997,56,0,1457.0,6400.0,3,0,1,0,0.0
25523,0,0.139976194,41,0,0.137216696,9750.0,18,0,0,0,2.0
25524,0,0.09811647400000001,75,0,97.0,3261.0,2,0,0,0,0.0
25525,0,0.0,24,0,0.0,1.0,1,0,0,0,0.0
25526,0,0.223977602,61,0,0.401356901,5600.0,9,0,2,0,0.0
25527,0,0.0050496759999999995,91,0,0.0008021389999999999,3739.0,3,0,0,0,0.0
25528,0,0.036169187,46,0,0.026694661,3333.0,6,0,0,0,0.0
25529,0,0.0,53,0,0.349573515,6916.0,4,0,2,0,0.0
2553,0,0.84293979,39,0,0.312537493,5000.0,8,0,1,0,1.0
25530,0,0.15280555199999998,37,0,0.090990991,4439.0,8,0,1,0,3.0
25531,0,0.0,42,1,0.46389462,6300.0,5,0,1,0,3.0
25532,0,0.9999998999999999,63,0,0.458313595,4221.0,6,0,1,0,0.0
25533,0,0.9202937059999999,43,1,0.504686914,8000.0,12,0,2,0,2.0
25534,0,0.030644172999999997,54,0,0.44882564700000005,5832.0,14,0,1,0,1.0
25535,0,0.093013239,49,0,0.436778372,3550.0,10,0,1,0,0.0
25536,1,1.0184795,61,3,0.932115527,4050.0,16,0,2,1,1.0
25537,1,0.9999998999999999,55,4,0.334221039,2252.0,4,0,0,0,1.0
25538,0,0.7236552690000001,29,0,0.151320485,1400.0,4,0,0,0,0.0
25539,0,0.112488751,53,1,0.797024793,3024.0,7,0,1,0,0.0
2554,0,0.35201084200000005,73,0,0.20723589,10364.0,13,0,1,0,0.0
25540,0,0.224517353,45,0,0.795755152,3250.0,6,0,1,1,0.0
25541,0,0.0,69,1,0.115965371,4966.0,2,0,0,0,0.0
25542,0,0.0060648559999999995,73,0,0.140576869,7141.0,9,0,0,0,1.0
25543,0,0.022332506000000002,44,0,0.44060475200000004,8333.0,8,0,2,1,1.0
25544,1,0.7620345140000001,63,0,0.096063859,3632.0,4,0,0,1,0.0
25545,0,0.090864284,49,1,0.431960685,5900.0,12,0,1,0,1.0
25546,0,0.011690256999999999,92,0,0.002285061,3500.0,3,0,0,0,0.0
25548,1,0.14963547300000002,34,1,0.800957183,11700.0,14,0,5,0,1.0
25549,0,1.062293771,67,0,0.229768786,1383.0,1,0,0,0,0.0
25550,0,0.35868099200000003,44,0,0.252160842,2660.0,8,0,0,0,1.0
25551,1,0.029038646,74,0,0.6927149509999999,9443.0,14,0,4,0,0.0
25552,0,0.016907339,55,1,1428.0,1.0,11,0,2,0,0.0
25553,0,0.193513326,54,0,0.436581063,5100.0,6,0,1,0,2.0
25554,1,0.9999998999999999,37,0,0.436531365,2709.0,1,2,1,1,1.0
25555,0,0.015816744,69,0,0.598343685,2414.0,10,0,1,0,0.0
25556,0,0.653578872,44,0,0.600079984,5000.0,18,0,3,0,3.0
25557,0,0.329783256,52,0,0.37934940899999997,6178.0,11,0,2,0,2.0
25558,0,0.41704239200000004,43,0,0.353052353,5290.0,9,0,2,0,2.0
25559,0,0.24661207899999998,37,0,2724.0,5700.0,16,0,1,0,0.0
2556,0,0.9999998999999999,41,0,0.0,2333.0,0,0,0,0,0.0
25560,0,0.028505376000000002,37,0,0.278066228,8666.0,8,0,1,0,0.0
25561,0,0.19278923899999997,39,0,0.41001855299999995,4850.0,7,0,1,0,3.0
25563,0,0.363263674,34,0,0.5653669720000001,2615.0,6,0,2,0,2.0
25564,0,0.000764661,39,0,0.362826483,9877.0,7,0,2,0,2.0
25565,0,0.102908091,66,0,0.43464134,4000.0,6,0,1,0,1.0
25566,0,0.068390881,57,0,3234.0,2200.0,6,0,1,0,0.0
25567,0,0.013812211999999999,73,0,0.199151302,6833.0,12,0,2,0,0.0
25568,0,0.117366095,43,0,0.828167482,3677.0,8,0,1,0,2.0
25569,0,0.056804845,73,0,41.0,750.0,6,0,0,0,0.0
2557,0,0.020658285,58,0,0.18502764800000002,11754.0,13,0,1,0,1.0
25570,0,0.9999998999999999,44,1,0.10956924,3458.0,1,2,0,1,3.0
25572,0,0.439446367,66,0,0.019892643,9500.0,4,1,0,0,0.0
25573,0,0.154546409,52,0,0.24752337100000002,7166.0,8,0,1,0,0.0
25574,0,0.721364583,37,0,0.250672818,2600.0,7,0,0,0,3.0
25576,0,0.138111425,42,0,1078.0,8398.0,14,0,0,0,0.0
25577,0,0.039935797,52,0,881.0,7500.0,13,0,1,0,2.0
25578,0,0.267936603,43,0,0.773633858,6166.0,14,0,1,0,3.0
25579,0,0.995294694,55,0,2.428914217,3333.0,13,0,1,0,0.0
2558,0,0.095994811,32,0,0.20595880800000002,5000.0,5,0,1,0,3.0
25580,0,0.15750878199999999,69,0,0.676622981,3280.0,9,0,1,0,1.0
25581,0,0.037898737,42,0,0.723855285,7075.0,5,0,1,0,1.0
25582,0,0.000622394,51,0,0.284290198,5416.0,7,0,2,0,2.0
25583,0,0.53512865,32,1,0.017820018,6733.0,2,0,0,0,0.0
25584,0,0.177835553,60,0,0.048162653,12000.0,10,0,0,0,1.0
25585,0,0.005175575,77,0,0.323513658,5600.0,9,0,2,0,0.0
25586,0,0.9999998999999999,40,0,0.498875281,4000.0,5,0,1,0,0.0
25587,0,0.47500333299999997,50,0,0.152271212,10500.0,3,0,1,0,0.0
25588,0,0.22608556300000002,55,0,3301.0,4308.0,15,0,2,0,0.0
25589,0,0.8450774609999999,39,2,0.23552284399999998,7200.0,3,0,1,0,0.0
2559,0,0.046057815,69,0,0.0027496559999999996,8000.0,10,0,0,0,0.0
25590,0,0.55748084,36,0,0.350128535,3889.0,4,0,1,0,3.0
25591,0,0.089900971,35,0,0.650176678,3678.0,5,0,2,0,3.0
25592,0,0.7189598540000001,74,1,0.6604072670000001,8200.0,16,0,1,0,0.0
25593,0,0.0030329159999999997,49,0,0.377152227,7317.0,10,0,1,0,0.0
25594,0,0.003499924,69,0,0.216573462,5900.0,15,0,1,0,3.0
25595,0,0.0,27,0,0.656054931,1601.0,6,0,1,0,0.0
25596,0,0.023453124,51,0,0.421511213,7000.0,6,0,1,0,1.0
25598,0,0.674263869,58,0,0.42920435700000004,5416.0,19,0,0,0,1.0
25599,1,0.923949783,50,1,0.544208256,6491.0,6,0,2,2,0.0
256,0,0.0,23,0,0.0,1725.0,1,0,0,0,0.0
2560,1,0.9999998999999999,36,0,1.018654231,1500.0,3,1,1,1,0.0
25600,1,0.9999998999999999,38,4,0.133735849,6624.0,6,2,0,1,0.0
25601,0,0.006096575999999999,74,0,1202.0,1660.0,5,0,1,0,0.0
25602,0,0.29394710399999996,62,1,0.37331334299999996,2000.0,7,0,0,0,0.0
25603,0,0.0,64,0,849.0,3600.0,2,0,1,0,0.0
25605,0,0.6397788320000001,31,0,0.49204233,12000.0,7,0,2,0,2.0
25606,0,0.205063871,67,0,0.367514721,9000.0,11,0,2,0,4.0
25607,0,0.9999998999999999,35,2,0.298650568,2815.0,2,1,1,1,3.0
25608,0,0.0017468829999999999,60,0,0.7554148620000001,3000.0,6,0,2,0,0.0
25609,0,0.501623421,51,0,0.552058824,6799.0,18,0,1,0,0.0
2561,1,0.49380247899999996,28,1,0.55064194,700.0,9,0,0,0,0.0
25610,0,0.019151758,61,0,672.0,10500.0,14,0,4,0,0.0
25611,0,0.025676248999999998,55,0,0.18282641600000002,5950.0,6,0,2,0,0.0
25612,0,0.070616947,58,0,0.17621261300000002,11400.0,9,0,2,0,1.0
25613,0,0.565843005,34,0,0.136543015,3800.0,9,0,0,0,0.0
25614,0,0.025331645,61,0,0.344386979,3286.0,5,0,1,0,0.0
25615,0,0.07881189200000001,69,0,94.0,1806.0,5,0,0,0,0.0
25616,0,0.115085861,36,0,0.430011198,6250.0,8,0,1,0,0.0
25617,1,0.9999998999999999,25,1,0.065524625,2334.0,0,0,0,0,0.0
25618,0,0.142205537,54,0,0.019712408,10500.0,10,0,0,0,0.0
2562,0,0.8960348459999999,59,0,0.603015899,6100.0,10,0,1,0,0.0
25620,0,0.473856554,40,0,0.543474754,6198.0,10,0,3,0,0.0
25621,0,0.0,24,0,0.025578563,820.0,3,0,0,0,0.0
25622,1,1.157728707,46,0,0.34138218200000003,1200.0,4,0,0,1,1.0
25624,0,0.10790767400000001,48,0,0.01845586,3250.0,4,0,0,0,0.0
25625,0,0.8347754620000001,60,1,1.06117553,2500.0,11,0,1,0,0.0
25626,0,0.011881082,64,0,0.39014520399999997,4200.0,3,0,2,0,0.0
25627,0,0.024143533,66,0,41.0,0.0,4,0,0,0,0.0
25628,0,0.264271009,57,0,0.299761233,4606.0,7,0,2,0,0.0
25629,0,0.040755812,61,0,0.308422894,4000.0,5,0,1,0,0.0
2563,0,0.014899255,62,0,863.0,7500.0,6,0,1,0,0.0
25630,0,0.035432722,63,0,0.18735158100000002,8000.0,13,0,1,0,1.0
25631,0,0.7284089490000001,64,1,0.187562488,5000.0,8,0,0,0,0.0
25632,0,0.692262534,58,0,530.0,4011.0,3,0,0,0,2.0
25633,0,0.0,21,0,0.0,820.0,2,0,0,0,0.0
25634,0,0.085102762,34,0,0.38984557299999995,9000.0,5,0,1,0,0.0
25635,0,0.0,44,1,0.681390837,6700.0,18,0,3,0,1.0
25636,0,0.8643559409999999,45,0,0.397218601,2300.0,8,0,0,0,0.0
25637,1,0.5005666289999999,49,1,0.348109811,4443.0,6,1,0,2,2.0
25638,0,0.075530816,51,0,1.81479014,1500.0,6,0,1,0,0.0
25639,0,0.24170957,37,0,0.267061078,12000.0,15,0,2,0,0.0
2564,0,0.9999998999999999,23,0,0.0,820.0,1,0,0,0,0.0
25640,0,0.111051483,63,0,1504.0,5935.0,9,0,1,0,0.0
25641,0,0.9999998999999999,63,0,0.13437268,4040.0,6,0,1,0,0.0
25642,0,0.01959695,56,0,0.004159667,12500.0,6,0,0,0,0.0
25643,0,0.0059916019999999995,46,0,425.0,2289.0,6,0,0,0,0.0
25645,0,0.134996625,33,0,2585.0,4613.0,10,0,2,0,0.0
25646,1,0.5327156670000001,61,1,0.373851008,7288.0,8,0,1,0,0.0
25647,0,0.009371985,63,1,1687.0,3866.0,9,0,2,0,0.0
25648,0,0.506684521,61,0,1644.0,4123.0,10,0,0,0,0.0
25649,0,0.9999998999999999,47,2,0.220395468,4500.0,4,0,0,0,0.0
2565,0,0.96289138,61,4,0.509008389,7270.0,12,0,2,0,0.0
25650,0,0.035706676,36,0,1454.0,15583.0,4,0,1,0,0.0
25651,0,0.014062133999999999,61,0,0.542711741,2750.0,8,0,1,0,0.0
25652,0,0.020936565,26,0,0.525959368,3100.0,9,0,1,0,0.0
25653,0,0.073545152,40,0,2232.0,7600.0,4,0,1,0,1.0
25654,0,0.004805829,29,0,0.068101623,2833.0,4,0,0,0,0.0
25655,0,0.045609014,58,0,0.8824470209999999,2500.0,9,0,1,0,1.0
25656,0,0.9999998999999999,48,2,374.0,4475.0,4,0,0,0,2.0
25657,0,0.014861556000000001,53,0,0.7728380020000001,1641.0,11,0,1,0,2.0
25658,0,0.0,56,0,0.457491582,2375.0,5,0,1,0,1.0
25659,1,0.025566783,79,1,0.041697915,6666.0,9,0,0,0,1.0
2566,0,0.106091621,49,0,1.013997201,5000.0,11,0,3,0,2.0
25660,0,0.150214281,48,0,0.46732261399999997,12500.0,8,0,2,0,0.0
25661,0,0.18259629100000002,63,0,0.110722319,4000.0,4,0,1,0,0.0
25662,0,0.32813437300000003,27,0,61.0,7800.0,1,0,0,0,0.0
25663,0,0.673390092,37,0,0.380213719,2900.0,6,0,1,1,3.0
25665,0,0.058575710999999996,76,0,0.162643258,4100.0,7,0,0,0,0.0
25666,0,0.137591152,58,0,0.630553551,9700.0,14,0,2,0,3.0
